Date,Time,DredgeRunning,VELOCITY,DENSITY,cutter_hp,cutter_rpm,cutter_torque,ladder_motor_hp,ladder_motor_rpm,ladder_motor_torque,port_swing_hp,port_swing_linespeed,port_swing_motor_torque,stbd_swing_hp,stbd_swing_linespeed,stbd_swing_motor_torque,UWP_HP,uwp_rpm,uwp_motor_torque,main_engine_1_pump_rpm,me_1_rpm,MAIN_ENGINE_1_CAPACITY,main_engine_2_pump_rpm,me_2_rpm,MAIN_ENGINE_2_CAPACITY,GEN1_LOAD,GEN2_LOAD,GEN3_LOAD,UWP_SUCTION_PRESS,UWP_DISC_PRESS,MP_1_DISC_PRESS,MP_2_DISC_PRESS,carriage_location_x10,stationary_spud_press,walking_spud_press,cutter_depth_below_water,draft,ladder_linepull,port_swing_linepull,PORT_SWING_DRUM_LEVEL_PORT,PORT_SWING_DRUM_LEVEL_STBD,stbd_swing_linepull,STBD_SWING_DRUM_LEVEL_PORT,STBD_SWING_DRUM_LEVEL_STBD,SRV_SOLENOID
2020/01/03,00:14:30,-1,21.008,1.1271,298,32.335,48559,0,0,1,-20,-36,359,31,54,359,1083,269,21163,329,942,78.248,337,945,87.832,-27.455,-27.455,-27.465,-5.0192,13.731,131.98,268.22,78,761,80,45.645,9.6872,51,19555,23.848,1.7403,19043,1.9698,1.2065,0
2020/01/03,00:14:40,-1,20.991,1.1315,243,32.247,40205,0,2,0,-7,-59,74,44,54,516,1030,269,20120,328,941,77.788,338,945,88.011,-27.455,-27.455,-27.468,-3.2534,14.99,133.63,270.61,78,759,81,45.799,9.6909,51,3918,23.848,1.6081,28344,1.9531,1.0826,0
2020/01/03,00:14:50,-1,20.999,1.1332,326,32.158,53143,0,2,1,-6,-55,74,50,54,572,1041,269,20355,329,941,78.213,336,945,88.503,-27.457,-27.455,-27.468,-3.8495,15.165,133.44,270.17,78,758,81,45.867,9.6945,51,3955,23.848,1.6904,31933,1.8051,10.597,0
2020/01/03,00:15:00,-1,21.018,1.1294,292,32.247,47642,0,0,1,-7,-63,75,50,54,568,1059,269,20681,330,941,78.352,337,945,90.689,-27.455,-27.455,-27.468,-3.6764,13.83,132.04,270.97,78,758,81,45.874,9.6906,0,3882,23.848,1.732,29187,1.8708,1.165,0
2020/01/03,00:15:10,-1,20.999,1.1292,278,32.099,45434,0,0,2,-6,-53,75,42,54,482,1061,269,20725,329,944,78.387,337,947,86.987,-27.455,-27.455,-27.468,-7.3266,13.418,131.66,267.71,78,759,81,45.787,9.6848,51,3955,23.848,1.6746,25232,1.8135,1.362,0
2020/01/03,00:15:20,-1,20.954,1.1318,339,32.217,55486,0,0,1,-7,-62,75,40,54,463,1081,269,21107,329,941,80.538,339,943,92.098,-27.457,-27.455,-27.468,-5.6473,12.934,132.38,271.37,78,756,81,45.788,9.6758,51,3882,23.848,1.6904,23694,1.8708,1.1566,0
2020/01/03,00:15:30,-1,20.889,1.1446,331,32.335,54195,0,0,0,-15,-41,226,35,54,403,1197,269,23372,327,941,78.634,337,943,88.959,-27.457,-27.455,-27.465,-6.0575,14.62,133.25,270.12,78,753,81,45.729,9.6702,51,9302,23.848,1.8384,21679,2.003,1.1733,0
2020/01/03,00:15:40,-1,20.816,1.1403,296,32.247,48321,0,0,1,-8,-74,74,65,53,754,1048,269,20468,330,945,80.995,339,949,94.884,-27.455,-27.455,-27.468,-4.7676,14.01,133.8,273.42,78,751,81,45.697,9.6734,51,3918,23.848,1.6497,42590,1.7395,1.0419,0
2020/01/03,00:15:50,-1,20.807,1.1187,336,32.541,54433,0,0,0,-7,-63,73,61,54,698,1131,269,22082,334,954,80.256,345,954,92.626,-27.457,-27.455,-27.468,-3.5658,13.997,134.66,273.49,78,755,82,45.669,9.6666,0,3918,23.848,1.707,36840,1.8218,1.0336,0
2020/01/03,00:16:00,-1,20.826,1.1257,299,32.306,48830,0,0,1,-7,-64,73,50,54,574,1089,269,21275,337,964,78.459,347,965,97.563,-27.455,-27.455,-27.465,-6.7353,13.767,135.42,282.25,78,756,82,45.695,9.6669,0,3845,23.848,1.6006,28381,1.8051,1.1816,0
2020/01/03,00:16:10,-1,20.835,1.1313,311,32.247,50528,0,0,1,-11,-21,323,33,54,377,1005,269,19783,339,969,85.471,350,978,102.63,-27.455,-27.455,-27.468,-5.9406,12.918,140.81,289.61,78,757,82,44.578,9.6685,51,17175,23.848,1.7237,19519,1.8633,1.1566,0
2020/01/03,00:16:20,-1,20.844,1.1383,223,32.247,36164,0,0,1,-7,-59,74,56,54,673,1077,269,21028,341,981,86.88,350,984,102.99,-27.455,-27.455,-27.465,-5.6938,14.197,143.74,294.73,78,758,82,45.756,9.6702,0,3882,23.848,1.6414,38269,1.8708,1.1816,0
2020/01/03,00:16:30,-1,20.88,1.129,309,32.129,50528,0,0,0,-20,-68,185,47,52,563,1081,269,21118,346,984,89.42,355,987,109.26,-27.455,-27.457,-27.465,-2.7727,13.668,143.95,297.41,78,764,82,45.692,9.6652,0,8826,23.848,1.584,53722,1.7561,1.1159,0
2020/01/03,00:16:40,-1,20.991,1.1224,359,32.394,58372,0,0,0,-24,-54,273,30,54,344,1066,269,20658,345,989,86.741,355,994,105.31,-27.455,-27.455,-27.468,-5.04,13.065,143.22,294.12,78,763,83,45.637,9.6548,0,21020,23.848,1.14,17761,1.7153,1.1982,0
2020/01/03,00:16:50,-1,21.137,1.1253,284,32.217,46351,0,0,1,-12,-39,252,34,54,388,1177,269,23148,345,989,85.717,354,994,102.85,-27.455,-27.457,-27.465,-6.8699,13.222,142.92,295.73,78,761,82,45.648,9.6576,51,14209,23.848,0.93465,20288,1.8467,8.3459,0
2020/01/03,00:17:00,-1,21.229,1.1074,285,32.247,46623,0,0,0,-9,-76,74,70,53,803,1087,269,20793,341,977,86.951,350,984,107.11,-27.457,-27.455,-27.468,-5.7371,12.797,140.06,290.68,78,761,83,45.764,9.6697,0,3918,23.848,0.83654,34497,1.7237,1.1899,0
2020/01/03,00:17:10,-1,21.34,1.1264,303,32.276,49340,0,0,1,-15,-47,210,35,54,399,1062,269,21275,335,964,80.642,344,967,97.313,-27.455,-27.455,-27.468,-5.7755,13.396,134.85,277.59,78,760,83,45.809,9.676,0,13183,23.848,0.74592,20764,1.8791,1.2722,0
2020/01/03,00:17:20,-1,21.321,1.1072,247,32.07,40341,0,0,1,-7,-62,73,55,54,626,1032,269,20153,329,946,77.86,339,949,89.737,-27.455,-27.455,-27.465,-5.0304,14.172,131.31,269.58,78,762,83,45.827,9.6721,51,3918,23.848,0.80329,32995,1.8135,1.6089,0
2020/01/03,00:17:30,-1,21.193,1.1143,313,32.247,50664,0,0,0,-14,-64,136,0,74,602,1059,269,20456,329,939,77.613,335,944,90.019,-27.455,-27.455,-27.468,-3.9232,14.463,132.2,268.8,78,762,81,45.843,9.6569,0,3882,23.848,0.99202,14795,1.9365,2.003,0
2020/01/03,00:17:40,-1,21,1.1118,281,32.158,45842,0,2,1,-14,-61,145,37,54,415,1101,269,21511,330,939,73.558,337,944,87.479,-27.455,-27.455,-27.465,-4.6106,14.04,130.76,269.93,78,762,83,45.766,9.6552,0,8716,23.848,0.77086,21863,1.9124,1.855,0
2020/01/03,00:17:50,-1,20.779,1.1168,245,32.129,42956,0,0,1,-4,-37,74,52,54,633,1008,269,19694,330,944,74.336,336,944,86.987,-27.455,-27.455,-27.465,-5.2355,14.834,132.68,270.3,78,759,84,45.719,9.66,0,3882,23.848,0.79497,36877,1.7968,1.8633,0
2020/01/03,00:18:00,-1,20.642,1.1206,304,32.364,49475,0,0,0,-15,-63,151,37,54,425,1095,269,21387,334,949,77.717,341,958,93.718,-27.457,-27.457,-27.465,-3.9232,14.303,134.86,276.57,78,761,85,45.691,9.6669,0,8423,23.848,0.87728,22522,1.8633,21.548,0
2020/01/03,00:18:10,-1,20.568,1.1191,269,32.335,43872,0,0,1,-5,-25,344,30,54,346,1004,269,19604,340,969,78.213,350,979,99.043,-27.455,-27.455,-27.468,-5.7258,14.024,136.7,288.82,78,763,85,45.729,9.6742,51,19665,23.848,0.7376,20617,6.2174,1.7977,0
2020/01/03,00:18:20,-1,20.54,1.1222,285,32.217,46623,0,0,0,-9,-81,73,81,53,937,1091,269,21320,347,994,92.555,358,999,107.39,-27.455,-27.455,-27.465,-4.8125,13.749,147.38,303.16,78,764,84,45.8,9.6772,51,3918,23.848,0.58961,34826,1.8467,1.9623,0
2020/01/03,00:18:30,-1,20.613,1.1239,283,32.394,45944,0,0,1,-8,-72,73,46,54,525,1045,269,20411,357,1017,96.892,364,1015,110,-27.455,-27.455,-27.465,-4.5192,13.026,150.21,310.84,78,765,83,45.94,9.68,51,3918,23.848,0.1049,27246,2.0521,9.6928,0
2020/01/03,00:18:40,-1,20.751,1.1301,308,32.158,50154,0,0,0,-8,-19,274,54,54,615,1073,269,20995,360,1029,99.571,371,1029,110,-27.455,-27.455,-27.465,-3.9328,13.042,155.03,316.3,78,764,86,46.079,9.6828,51,4394,23.848,0.12153,19775,1.8051,1.7893,0
2020/01/03,00:18:50,-1,20.918,1.126,315,32.276,51445,0,0,1,-23,-32,446,29,54,331,1090,269,21387,360,1035,95.233,372,1020,110,-27.455,-27.455,-27.465,-6.7369,12.596,151.97,315.22,78,765,86,46.078,9.6786,0,17029,23.848,-0.0672,19079,1.6987,2.3647,0
2020/01/03,00:19:00,-1,21.211,1.1292,333,32.247,54331,0,0,0,-9,-76,75,101,54,1145,1121,269,21903,361,1035,103.2,362,1013,110,-27.455,-27.455,-27.468,-5.0176,13.65,156.47,317.58,78,765,86,46.088,9.6718,51,3882,23.848,-0.00152,79503,1.7311,1.8883,0
2020/01/03,00:19:10,-1,21.459,1.1346,375,32.099,53143,0,2,1,-7,-62,75,83,54,952,1179,269,23327,354,1019,91.674,361,1015,110,-27.455,-27.455,-27.468,-7.6311,12.234,145.09,309.03,78,764,86,46.077,9.6612,0,3955,23.848,0.06416,51782,1.8384,2.3896,0
2020/01/03,00:19:20,-1,21.578,1.1318,363,32.335,59017,378,778,2487,-7,-63,75,43,54,493,1113,269,21735,343,986,87.411,351,989,103.98,-27.457,-27.455,-27.468,-6.9084,12.371,139.98,293.07,78,764,83,45.958,9.6577,131710,3955,23.848,-0.00152,29626,1.8633,2.496,0
2020/01/03,00:19:30,-1,21.587,1.1475,156,32.158,25468,56,351,839,-6,-51,73,47,54,546,1023,269,19985,332,957,80.82,341,959,94.531,-27.455,-27.455,-27.465,-2.5499,16.482,136.26,281.46,78,763,85,42.71,9.6676,57780,3882,23.848,-0.05889,30432,1.781,2.6523,0
2020/01/03,00:19:40,-1,21.404,1.1496,154,32.217,24823,326,1011,1694,-13,-105,316,151,57,1643,997,269,19548,327,941,71.657,337,945,85.368,-27.457,-27.455,-27.468,-1.4331,18.279,131.71,266.62,78,760,84,41.323,9.6723,92335,4907,23.848,0.06416,17578,1.6987,2.8245,0
2020/01/03,00:19:50,-1,20.891,1.0844,70,32.276,11376,0,0,1492,8,15,116,20,54,226,929,269,18482,329,941,72.324,338,945,83.392,-27.455,-27.455,-27.465,-0.89306,18.711,131.04,263.56,78,766,86,38.023,9.6856,81569,28564,23.848,-0.01815,12707,1.8633,15.329,0
2020/01/03,00:20:00,-1,20.42,1.047,87,32.247,14228,463,1284,1894,-9,-80,75,52,53,648,938,269,18314,334,949,68.343,342,949,80.959,-27.455,-27.455,-27.465,-1.4555,19.427,131.5,263.23,78,765,88,37.301,9.7068,100743,3918,23.848,0.02259,35559,8.9611,2.6108,0
2020/01/03,00:20:10,-1,19.953,1.0016,78,32.247,12258,4,63,370,-27,-106,158,14,29,303,944,269,18449,351,984,80.185,361,999,94.035,-27.455,-27.455,-27.468,-2.457,18.828,144.92,289.74,78,770,90,34.131,9.7222,55114,20215,23.848,0.0309,86095,1.6987,2.8494,0
2020/01/03,00:20:20,-1,19.898,1.0013,70,32.247,11477,0,0,1541,-10,-5,1337,2,10,129,955,269,18662,362,1034,84.169,371,1039,103.59,-27.455,-27.455,-27.468,-2.2855,18.389,152.17,306.87,82,824,126,33.272,9.7326,85619,78515,23.848,-0.04309,7361,1.8708,2.8161,0
2020/01/03,00:20:30,-1,19.971,1.0013,76,32.247,12530,0,2,1,-1,-7,147,-1,-4,288,970,269,18942,362,1034,85.225,371,1039,106.48,-27.455,-27.455,-27.468,-3.3928,17.908,149.71,305.54,106,823,132,32.995,9.7322,51,4980,23.848,-0.04309,49951,1.8467,2.8328,0
2020/01/03,00:20:40,-1,20.127,1.0013,75,32.306,12157,-157,-501,1646,2,3,541,-5,-25,138,966,269,18752,362,1034,85.261,372,1039,106.41,-27.455,-27.453,-27.465,-3.3094,17.779,149.09,304.46,119,778,83,33.134,9.7471,134427,27319,23.848,0.07247,7324,1.6987,2.8577,0
2020/01/03,00:20:50,-1,20.375,1.0013,129,32.217,21155,-40,-305,700,48,34,891,-4,-20,139,976,269,19066,360,1034,85.717,370,1038,106.34,-27.455,-27.455,-27.465,-3.0979,17.716,150.22,303.92,119,777,90,34.107,9.7496,52961,47607,23.848,-0.00152,7361,1.7478,15.008,0
2020/01/03,00:21:00,-1,20.595,1.0013,94,32.188,15416,-20,-361,0,33,21,1008,-38,-66,203,985,269,19245,361,1034,87.023,371,1038,106.51,-27.455,-27.455,-27.465,-3.5402,17.536,149.64,304.37,118,772,87,35.288,9.7416,18713,51013,23.848,-0.0672,22998,1.7968,2.6274,0
2020/01/03,00:21:10,-1,20.701,1.0013,77,32.306,12530,-68,-345,1037,20,34,379,-33,-55,369,1008,269,19694,363,1034,89.348,370,1039,109.23,-27.455,-27.455,-27.465,-3.4857,16.802,151.18,305.84,119,769,95,37.475,9.7361,72699,19482,23.848,-0.01815,23510,1.7727,15.321,0
2020/01/03,00:21:20,-1,20.825,1.0013,190,32.07,30935,-76,-392,1019,42,34,779,-6,-30,139,1001,269,19548,361,1034,91.392,371,1039,110,-27.455,-27.455,-27.465,-2.3368,16.577,152.01,310.69,118,772,83,39.002,9.743,53627,40466,23.848,-0.01815,7361,1.7478,6.1351,0
2020/01/03,00:21:30,-1,21.045,1.0017,286,32.099,46487,-47,-250,996,77,43,1090,-9,-41,138,1052,269,20546,359,1034,91.991,372,1039,110,-27.455,-27.455,-27.468,-4.053,15.235,149.58,307.25,118,773,84,40.719,9.7399,57729,58154,23.848,-0.00984,7324,1.8708,7.655,0
2020/01/03,00:21:40,-1,21.229,1.012,381,32.306,62277,-52,-248,1108,66,43,954,-11,-50,139,1054,269,20580,359,1029,92.063,370,1034,110,-27.455,-27.455,-27.468,-5.2307,14.163,147.31,308.13,118,772,83,41.646,9.7325,59677,49914,23.848,-0.09215,7361,1.7395,14.466,0
2020/01/03,00:21:50,-1,21.339,1.0391,449,32.423,74162,-175,-900,1025,13,20,410,-8,-28,233,1048,269,21376,354,1019,92.697,363,1024,110,-27.455,-27.455,-27.468,-5.7883,12.776,144.58,301.46,118,769,84,43.526,9.726,56498,23657,23.848,-0.01815,7361,1.7893,14.154,0
2020/01/03,00:22:00,-1,21.423,1.0769,289,32.158,47132,0,0,51,37,20,1166,-3,-15,140,1006,269,19649,347,999,88.503,356,1004,107.01,-27.455,-27.455,-27.465,-2.3528,15.064,142.03,294.56,118,770,83,45.561,9.7461,2820,59655,23.848,-0.04309,7361,1.7561,2.496,0
2020/01/03,00:22:10,-1,21.477,1.0988,388,32.158,63466,0,0,0,41,29,835,-6,-28,139,996,269,19447,339,979,75.919,347,974,93.015,-27.457,-27.455,-27.465,-1.0261,16.453,135.41,277.25,118,769,83,45.576,9.7657,51,52368,23.848,0.0309,7397,1.7311,5.5689,0
2020/01/03,00:22:20,-1,21.422,1.0706,440,32.276,71547,0,0,1,60,35,1062,-9,-41,138,1043,269,20411,328,948,71.339,338,954,84.487,-27.455,-27.457,-27.465,-3.3447,15.809,129,260.61,118,765,82,45.621,9.7762,0,55663,23.848,0.06416,7397,1.8218,2.1344,0
2020/01/03,00:22:30,-1,21.165,1.069,435,32.247,70766,0,2,1,40,35,723,-8,-36,139,1060,269,20714,329,943,75.637,338,944,89.947,-27.457,-27.457,-27.465,-5.5512,13.706,128.44,265.33,118,761,83,45.586,9.7895,51,38855,23.848,-0.05889,7361,1.8791,1.9947,0
2020/01/03,00:22:40,-1,20.926,1.1074,378,32.247,61360,0,0,0,52,35,925,-8,-38,139,1066,269,20826,328,943,77.014,337,944,90.582,-27.455,-27.455,-27.468,-3.5146,15.352,132.2,269.53,118,760,82,45.496,9.8054,51,49145,23.848,-0.00984,7361,1.7727,7.0638,0
2020/01/03,00:22:50,-1,20.486,1.1313,337,32.188,56029,0,0,0,45,36,774,-8,-38,139,1048,269,20479,334,941,81.312,344,947,97.209,-27.455,-27.455,-27.465,-3.5931,15.548,133.88,277.97,118,761,82,45.449,9.8087,51,39001,23.848,-0.04309,7361,1.8301,1.855,0
2020/01/03,00:23:00,-1,20.191,1.1273,360,32.306,58746,0,2,1,48,35,842,-8,-39,139,1068,269,20860,347,989,87.13,358,989,108.52,-27.457,-27.455,-27.468,-4.5192,13.805,144.81,299.12,118,759,82,45.172,9.8122,51,44641,23.848,0.00679,7324,1.7644,6.9491,0
2020/01/03,00:23:10,-1,20.145,1.1285,347,32.364,56674,0,0,1,72,44,993,-8,-38,139,1050,269,20501,363,1024,99.745,364,1024,110,-27.455,-27.455,-27.465,-3.8767,14.163,155.55,323.04,118,758,82,45.609,9.7995,51,49328,23.848,0.12984,7324,1.6904,2.0936,0
2020/01/03,00:23:20,-1,20.232,1.1311,374,32.041,60851,0,2,0,60,44,847,-12,-54,139,1135,269,21903,361,1035,99.992,370,1029,110,-27.455,-27.455,-27.465,-7.0093,12.887,154.76,317.5,118,759,82,45.695,9.7956,51,46948,23.848,0.03922,7361,1.6414,6.6614,0
2020/01/03,00:23:30,-1,20.494,1.1285,301,32.247,46215,0,2,1,50,43,713,-10,-45,139,1109,269,21780,362,1035,101.93,357,1003,110,-27.455,-27.455,-27.465,-5.0496,13.074,157.43,318.07,118,762,83,45.69,9.7853,51,39074,23.848,0.82823,7361,1.8301,1.88,0
2020/01/03,00:23:40,-1,20.908,1.1469,280,32.158,45706,0,0,1,57,42,825,-11,-51,139,1136,269,22183,360,1035,101.93,356,1004,110,-27.455,-27.455,-27.465,-5.5512,12.923,155.33,318.17,118,762,82,45.677,9.7919,103,42187,23.848,0.38425,7324,1.7478,13.644,0
2020/01/03,00:23:50,-1,21.1,1.1518,286,32.217,46759,0,0,1,78,50,956,-11,-53,138,1087,269,21230,362,1036,101.15,361,1009,110,-27.455,-27.453,-27.468,-5.673,13.029,156.36,316.8,118,761,83,45.664,9.7891,103,50683,23.848,0.78666,7324,1.7893,1.9049,0
2020/01/03,00:24:00,-1,21.229,1.1545,284,32.394,46623,0,0,1,60,53,703,-12,-57,139,1093,269,21488,357,1030,100.49,358,1011,110,-27.455,-27.455,-27.468,-7.2898,12.301,154.08,317.78,118,762,82,45.725,9.7901,51,37390,23.848,0.68024,7324,1.8384,2.496,0
2020/01/03,00:24:10,-1,21.385,1.1564,294,32.099,48049,0,0,1,50,43,721,-11,-49,138,1090,269,21365,350,1014,94.213,360,1009,110,-27.455,-27.455,-27.468,-6.761,12.137,150.36,315.07,118,763,83,45.741,9.7798,0,34423,23.848,0.7376,7361,1.855,21.605,0
2020/01/03,00:24:20,-1,21.551,1.1645,225,32.453,36436,0,0,1,49,43,698,-11,-52,139,1067,269,20916,342,989,83.673,351,994,101.79,-27.455,-27.455,-27.465,-6.2755,14.132,145.31,300.11,118,764,82,45.688,9.7753,0,36621,23.848,0.67192,7324,1.781,2.0687,0
2020/01/03,00:24:30,-1,21.642,1.1493,240,32.07,39051,0,2,1,45,43,644,-10,-44,138,1054,269,20580,332,959,77.578,340,957,94.071,-27.455,-27.455,-27.465,-5.1938,15.251,137.36,280.5,118,763,82,45.596,9.7766,0,34607,23.848,0.64698,7324,1.6987,1.8717,0
2020/01/03,00:24:40,-1,21.607,1.1493,295,32.247,48185,0,0,0,59,43,836,-11,-50,138,1143,269,20950,328,943,78.987,336,946,91.57,-27.457,-27.455,-27.465,-5.5303,15.402,135.86,278.11,118,760,82,45.495,9.7662,0,45190,23.848,0.76255,7397,1.9781,3.7939,0
2020/01/03,00:24:50,-1,21.486,1.1504,204,32.364,33040,0,0,0,42,44,590,-10,-45,139,1080,269,21096,329,943,76.308,337,946,90.971,-27.457,-27.457,-27.465,-5.9678,14.868,133.57,277.68,118,759,82,45.369,9.7639,51,30944,23.848,0.81991,7361,1.6738,1.1982,0
2020/01/03,00:25:00,-1,21.046,1.1446,284,32.335,46351,0,2,0,63,44,887,-10,-49,138,1055,269,20770,330,943,76.907,336,946,93.225,-27.455,-27.455,-27.468,-4.2965,15.913,135.07,279.25,118,758,82,45.316,9.7576,0,46618,23.848,0.77086,7361,1.8051,1.2065,0
2020/01/03,00:25:10,-1,20.687,1.1496,327,32.247,54331,0,2,1,44,43,624,-10,-47,139,1039,269,20288,327,944,75.534,337,946,87.551,-27.457,-27.455,-27.468,-6.394,15.381,133.39,272.51,118,759,82,45.19,9.7657,51,32959,23.848,0.85234,7361,14.473,1.1325,0
2020/01/03,00:25:20,-1,20.274,1.1327,316,32.453,51445,0,2,0,51,43,728,-10,-46,139,1059,269,20602,334,954,82.899,345,959,99.464,-27.457,-27.455,-27.465,-5.2692,14.735,138.12,287.7,118,758,82,45.207,9.7776,51,38781,23.848,1.1733,7361,4.0649,1.1733,0
2020/01/03,00:25:30,-1,20.127,1.1423,295,32.247,48049,0,0,1,55,44,786,-10,-46,139,1063,269,20759,349,999,91.182,360,1004,110,-27.455,-27.455,-27.465,-4.8061,14.742,148.82,312.45,118,760,82,45.284,9.7805,51,41308,23.848,1.5017,7361,1.855,1.0585,0
2020/01/03,00:25:40,-1,20.145,1.1428,247,32.364,40205,0,0,1,41,41,616,-9,-44,139,1076,269,21017,362,1034,96.082,365,1020,110,-27.455,-27.457,-27.468,-5.9293,13.898,156.66,326.01,118,759,83,45.323,9.7812,51,33215,23.848,1.5674,7361,1.8218,8.0906,0
2020/01/03,00:25:50,-1,20.411,1.14,248,32.247,40477,0,2,1,51,41,765,-9,-44,138,1063,269,20658,362,1034,102.11,365,1020,110,-27.455,-27.455,-27.465,-5.2467,13.983,156.53,325.32,118,762,83,45.389,9.7791,51,39331,23.848,1.6006,7361,1.8218,24.012,0
2020/01/03,00:26:00,-1,20.531,1.1344,239,32.335,41122,0,0,1,46,41,696,-10,-44,139,1124,269,21948,361,1034,101.02,366,1025,110,-27.455,-27.455,-27.465,-5.439,14.359,156.54,323,118,762,83,45.459,9.7766,0,37793,23.848,1.51,7397,1.8467,1.1408,0
2020/01/03,00:26:10,-1,20.715,1.1237,221,32.423,33312,0,2,1,42,39,664,-8,-39,139,1057,269,20647,363,1036,100.77,365,1018,110,-27.455,-27.455,-27.465,-4.4808,14.544,157.05,320.98,118,762,83,45.511,9.7832,51,35192,23.848,1.5183,7324,1.7395,1.0502,0
2020/01/03,00:26:20,-1,21.137,1.1189,231,32.158,37590,0,0,0,45,39,718,-9,-42,139,1071,269,20826,361,1034,98.23,370,1029,110,-27.457,-27.455,-27.465,-3.1188,14.627,156.19,320.82,118,763,83,45.433,9.7687,51,38122,23.848,1.6247,7397,1.6987,1.1982,0
2020/01/03,00:26:30,-1,21.274,1.1057,212,32.158,34602,0,0,0,43,39,684,-9,-40,139,1046,269,20602,356,1024,92.027,365,1024,110,-27.455,-27.455,-27.465,-4.7372,14.641,151.56,312.13,118,763,83,45.534,9.7656,51,36328,23.848,1.7727,7361,1.7968,1.1566,0
2020/01/03,00:26:40,-1,21.349,1.0979,220,32.364,35655,0,0,0,42,39,680,-8,-40,138,1040,269,20322,351,1004,87.411,358,1009,107.25,-27.455,-27.455,-27.465,-3.5867,14.837,147.78,304.81,118,764,83,45.468,9.754,0,35925,23.848,1.6497,7361,1.9614,16.216,0
2020/01/03,00:26:50,-1,21.321,1.0951,235,32.099,38270,0,2,0,40,39,641,-9,-41,139,1050,269,20557,345,994,84.344,354,994,98.829,-27.457,-27.457,-27.465,-3.1027,15.996,144.8,294.23,118,763,82,45.38,9.7529,0,34350,23.848,1.6821,7361,1.8218,1.0826,0
2020/01/03,00:27:00,-1,21.22,1.0945,251,32.482,40884,0,0,0,37,39,603,-8,-39,138,1032,269,20153,340,974,80.042,348,979,96.186,-27.455,-27.455,-27.468,-3.1957,16.381,140.51,289.78,118,761,82,45.289,9.7536,0,31860,23.848,1.6746,7361,1.8218,12.847,0
2020/01/03,00:27:10,-1,21.147,1.1,169,32.217,27539,0,0,1,36,39,568,-8,-39,139,1040,269,20310,337,969,78.459,346,969,92.487,-27.455,-27.455,-27.465,-3.984,16.545,138.57,285.34,118,761,82,45.217,9.7555,51,29956,23.848,1.4934,7361,10.646,12.042,0
2020/01/03,00:27:20,-1,20.89,1.0969,223,32.188,36436,0,0,1,40,39,640,-8,-39,138,1033,269,20176,338,965,79.939,346,969,95.34,-27.455,-27.455,-27.468,-2.9505,16.395,139.55,285.62,118,760,82,45.209,9.7561,51,33984,23.848,1.6164,7324,1.8301,4.1805,0
2020/01/03,00:27:30,-1,20.651,1.103,181,32.364,29373,0,0,0,47,39,752,-8,-37,138,1061,269,19649,343,974,82.372,352,984,97.702,-27.455,-27.455,-27.465,-2.2471,16.482,143.2,294.19,118,760,82,45.196,9.7553,51,40576,23.848,1.6663,7361,1.8791,2.1103,0
2020/01/03,00:27:40,-1,20.614,1.103,238,32.129,39051,0,0,0,35,39,573,-8,-38,138,1022,269,19963,350,995,86.848,358,999,107.89,-27.455,-27.455,-27.468,-3.0002,15.998,148.29,306.51,118,760,83,45.183,9.7529,51,30542,23.848,1.8384,7361,2.7172,1.1242,0
2020/01/03,00:27:50,-1,20.632,1.1,223,32.335,36300,0,0,0,44,39,707,-8,-39,139,1062,269,20748,357,1014,95.305,365,1019,110,-27.457,-27.455,-27.465,-3.7838,15.809,154.12,320.64,118,761,84,45.145,9.7574,0,37536,23.848,1.6746,7324,1.7237,2.644,0
2020/01/03,00:28:00,-1,20.678,1.1011,198,32.188,32395,0,2,1,37,39,589,-8,-39,139,1077,269,21096,361,1034,98.971,371,1034,110,-27.455,-27.455,-27.468,-3.5626,15.316,158.93,326.26,118,763,84,45.094,9.7534,51,30725,23.848,1.7977,7361,1.7968,1.1566,0
2020/01/03,00:28:10,-1,20.779,1.1001,226,32.217,36945,0,0,1,78,47,1029,-9,-41,138,1074,269,20983,361,1034,100.94,370,1038,110,-27.455,-27.455,-27.465,-3.7485,14.445,158.56,322.89,118,763,84,45.184,9.7573,51,52551,23.848,1.6006,7361,14.663,1.1483,0
2020/01/03,00:28:20,-1,20.954,1.1011,278,32.335,45706,0,0,1,42,47,572,-10,-47,139,1127,269,21690,363,1034,97.666,367,1024,110,-27.455,-27.455,-27.468,-4.3077,14.235,156.59,321.85,118,763,84,45.168,9.7523,51,29187,23.848,1.7478,7324,1.8301,1.1899,0
2020/01/03,00:28:30,-1,21.238,1.106,248,32.276,38134,0,0,1,56,47,741,-9,-41,139,1107,269,21623,358,1033,96.995,364,1017,110,-27.455,-27.455,-27.468,-5.5736,14.073,156.7,322.68,118,764,87,45.167,9.7623,51,39587,23.848,1.6821,7361,1.9614,1.0752,0
2020/01/03,00:28:40,-1,21.385,1.1198,202,32.306,32904,0,0,1,41,47,547,-10,-44,139,1090,269,21286,351,1014,92.626,360,1019,110,-27.455,-27.455,-27.465,-4.6522,14.098,151.63,317.84,118,765,86,45.162,9.7624,0,28784,23.848,1.8301,7361,1.7727,7.8113,0
2020/01/03,00:28:50,-1,21.44,1.1228,176,32.453,28728,0,2,1,35,41,535,-9,-44,139,1056,269,20490,343,999,87.515,353,999,105.88,-27.457,-27.455,-27.465,-4.0401,15.091,146.24,302.41,118,763,87,45.211,9.7716,51,29773,23.848,1.6746,7361,1.9041,12.322,0
